from	to	value	id
COL6A2	EMILIN1	0.8804217774221645	GSE62232_hep_carci
COL6A3	EMILIN1	0.8614509627776449	GSE62232_hep_carci
DCN	EMILIN1	0.8721855117409404	GSE62232_hep_carci
EFEMP1	EMILIN1	0.8057576299635095	GSE62232_hep_carci
C1QA	EPB41L3	0.8871987714277093	GSE62232_hep_carci
C1QB	EPB41L3	0.919041461880103	GSE62232_hep_carci
C1QC	EPB41L3	0.9119935413336558	GSE62232_hep_carci
C1orf162	EPB41L3	0.8291123895106601	GSE62232_hep_carci
CD163	EPB41L3	0.8517838900466203	GSE62232_hep_carci
CPVL	EPB41L3	0.8294127616278906	GSE62232_hep_carci
C16orf54	EVI2A	0.8330530090027368	GSE62232_hep_carci
C1QA	EVI2A	0.84395123663214755	GSE62232_hep_carci
C1QB	EVI2A	0.8719155346423607	GSE62232_hep_carci
C1QC	EVI2A	0.8632133415486325	GSE62232_hep_carci
C1orf162	EVI2A	0.8036601021227392	GSE62232_hep_carci
CD2	EVI2A	0.8371800176142573	GSE62232_hep_carci
CD52	EVI2A	0.8380124963842643	GSE62232_hep_carci
CD69	EVI2A	0.8067342207371053	GSE62232_hep_carci
CORO1A	EVI2A	0.8502663355249596	GSE62232_hep_carci
CSF2RB	EVI2A	0.8400269025060261	GSE62232_hep_carci
CYTIP	EVI2A	0.8433032303841702	GSE62232_hep_carci
EPB41L3	EVI2A	0.8842978332159223	GSE62232_hep_carci
C16orf54	EVI2B	0.8524897650508246	GSE62232_hep_carci
C1QA	EVI2B	0.8732860627669689	GSE62232_hep_carci
C1QB	EVI2B	0.8943305347787877	GSE62232_hep_carci
C1QC	EVI2B	0.8936751956389211	GSE62232_hep_carci
C1orf162	EVI2B	0.844285307666192	GSE62232_hep_carci
CD163	EVI2B	0.810160341760838	GSE62232_hep_carci
CD2	EVI2B	0.8537209421022823	GSE62232_hep_carci
CD52	EVI2B	0.8522241671473071	GSE62232_hep_carci
CD69	EVI2B	0.8128010332139459	GSE62232_hep_carci
CORO1A	EVI2B	0.8778246584871526	GSE62232_hep_carci
CSF2RB	EVI2B	0.8534367061236455	GSE62232_hep_carci
CYTIP	EVI2B	0.8710371338346401	GSE62232_hep_carci
EPB41L3	EVI2B	0.8926268259653183	GSE62232_hep_carci
EVI2A	EVI2B	0.9444205974425821	GSE62232_hep_carci
ANLN	EZH2	0.8874074730132387	GSE62232_hep_carci
ASPM	EZH2	0.80767212433492	GSE62232_hep_carci
BUB1B	EZH2	0.8865425697816708	GSE62232_hep_carci
CCNA2	EZH2	0.8485907903928178	GSE62232_hep_carci
CCNB1	EZH2	0.8398651627005599	GSE62232_hep_carci
CDC20	EZH2	0.8332937951713244	GSE62232_hep_carci
CDK1	EZH2	0.8822931672458159	GSE62232_hep_carci
CDKN3	EZH2	0.8219489225889496	GSE62232_hep_carci
CENPK	EZH2	0.8679887102230095	GSE62232_hep_carci
CENPL	EZH2	0.8395039523054645	GSE62232_hep_carci
CEP55	EZH2	0.8249477361004203	GSE62232_hep_carci
DBF4	EZH2	0.8357731861507982	GSE62232_hep_carci
DEPDC1B	EZH2	0.8184431247619272	GSE62232_hep_carci
